State,District,Year,Area_Ha,Production_Tonnes,Yield_Ton_per_Ha,Bagasse_Tonnes,Trash_Tonnes,Press_Mud_Tonnes,Bagasse_Ton_per_Ha,Trash_Ton_per_Ha,Press_Mud_Ton_per_Ha
Maharashtra,Solapur,2012 - 2013,144200.0,9716600.0,67.38,2720648.0000000005,1165992.0,388664.0,18.866400000000002,8.0856,2.6952
Maharashtra,Wardha,2012 - 2013,2100.0,180200.0,85.81,50456.00000000001,21624.0,7208.0,24.0268,10.2972,3.4324000000000003
Maharashtra,Yavatmal,2012 - 2013,4200.0,355100.0,84.55,99428.00000000001,42612.0,14204.0,23.674000000000003,10.145999999999999,3.382
Manipur,Bishnupur,2012 - 2013,1680.0,98760.0,58.79,27652.800000000003,11851.199999999999,3950.4,16.4612,7.054799999999999,2.3516
Manipur,Chandel,2012 - 2013,250.0,13090.0,52.36,3665.2000000000003,1570.8,523.6,14.660800000000002,6.2832,2.0944
Manipur,Churachandpur,2012 - 2013,240.0,11240.0,46.83,3147.2000000000003,1348.8,449.6,13.112400000000001,5.619599999999999,1.8732
Manipur,Imphal east,2012 - 2013,560.0,30450.0,54.38,8526.0,3654.0,1218.0,15.226400000000002,6.5256,2.1752000000000002
Manipur,Imphal west,2012 - 2013,810.0,48230.0,59.54,13504.400000000001,5787.599999999999,1929.2,16.671200000000002,7.1448,2.3816
Manipur,Senapati,2012 - 2013,210.0,9780.0,46.57,2738.4,1173.6,391.2,13.039600000000002,5.5884,1.8628
Manipur,Tamenglong,2012 - 2013,200.0,9820.0,49.1,2749.6000000000004,1178.3999999999999,392.8,13.748000000000001,5.892,1.9640000000000002
Manipur,Thoubal,2012 - 2013,1400.0,82450.0,58.89,23086.000000000004,9894.0,3298.0,16.4892,7.0668,2.3556
Manipur,Ukhrul,2012 - 2013,150.0,7870.0,52.47,2203.6000000000004,944.4,314.8,14.691600000000001,6.296399999999999,2.0987999999999998
Meghalaya,East garo hills,2012 - 2013,34.0,101.0,2.97,28.28,12.12,4.04,0.8316000000000001,0.3564,0.11880000000000002
Meghalaya,East jaintia hills,2012 - 2013,11.0,11.0,1.0,3.08,1.3199999999999998,0.44,0.28,0.12,0.04
Meghalaya,South garo hills,2012 - 2013,8.0,28.0,3.5,7.840000000000001,3.36,1.12,0.9800000000000001,0.42,0.14
Meghalaya,West garo hills,2012 - 2013,34.0,119.0,3.5,33.32,14.28,4.76,0.9800000000000001,0.42,0.14
Meghalaya,West khasi hills,2012 - 2013,8.0,21.0,2.63,5.880000000000001,2.52,0.84,0.7364,0.3156,0.1052
Mizoram,Aizawl,2012 - 2013,398.0,839.0,2.11,234.92000000000002,100.67999999999999,33.56,0.5908,0.2532,0.0844
Mizoram,Champhai,2012 - 2013,165.0,2250.0,13.64,630.0000000000001,270.0,90.0,3.8192000000000004,1.6368,0.5456000000000001
Mizoram,Kolasib,2012 - 2013,171.0,2610.0,15.26,730.8000000000001,313.2,104.4,4.2728,1.8312,0.6104
Mizoram,Lawngtlai,2012 - 2013,54.0,691.0,12.8,193.48000000000002,82.92,27.64,3.5840000000000005,1.536,0.512
Mizoram,Lunglei,2012 - 2013,103.0,79.0,0.77,22.12,9.48,3.16,0.2156,0.0924,0.0308
Mizoram,Mamit,2012 - 2013,42.0,252.0,6.0,70.56,30.24,10.08,1.6800000000000002,0.72,0.24
Mizoram,Saiha,2012 - 2013,14.0,40.0,2.86,11.200000000000001,4.8,1.6,0.8008000000000001,0.34319999999999995,0.1144
Mizoram,Serchhip,2012 - 2013,376.0,34.0,0.09,9.520000000000001,4.08,1.36,0.0252,0.010799999999999999,0.0036
Nagaland,Dimapur,2012 - 2013,1140.0,49630.0,43.54,13896.400000000001,5955.599999999999,1985.2,12.1912,5.2248,1.7416
Nagaland,Kiphire,2012 - 2013,160.0,6980.0,43.63,1954.4,837.6,279.2,12.216400000000002,5.2356,1.7452
Nagaland,Kohima,2012 - 2013,210.0,9160.0,43.62,2564.8,1099.2,366.40000000000003,12.2136,5.2344,1.7448
Nagaland,Longleng,2012 - 2013,120.0,5220.0,43.5,1461.6000000000001,626.4,208.8,12.180000000000001,5.22,1.74
Nagaland,Mokokchung,2012 - 2013,330.0,14230.0,43.12,3984.4000000000005,1707.6,569.2,12.0736,5.1743999999999994,1.7247999999999999
Nagaland,Mon,2012 - 2013,510.0,22250.0,43.63,6230.000000000001,2670.0,890.0,12.216400000000002,5.2356,1.7452
Nagaland,Peren,2012 - 2013,500.0,21750.0,43.5,6090.000000000001,2610.0,870.0,12.180000000000001,5.22,1.74
Nagaland,Phek,2012 - 2013,250.0,10890.0,43.56,3049.2000000000003,1306.8,435.6,12.196800000000001,5.2272,1.7424000000000002
Nagaland,Tuensang,2012 - 2013,350.0,15230.0,43.51,4264.400000000001,1827.6,609.2,12.1828,5.2212,1.7404
Nagaland,Wokha,2012 - 2013,520.0,22650.0,43.56,6342.000000000001,2718.0,906.0,12.196800000000001,5.2272,1.7424000000000002
Nagaland,Zunheboto,2012 - 2013,220.0,9580.0,43.55,2682.4,1149.6,383.2,12.194,5.225999999999999,1.742
Odisha,Anugul,2012 - 2013,75.0,4167.0,55.56,1166.7600000000002,500.03999999999996,166.68,15.556800000000003,6.6672,2.2224
Odisha,Balangir,2012 - 2013,648.0,51880.0,80.06,14526.400000000001,6225.599999999999,2075.2,22.416800000000002,9.6072,3.2024000000000004
Odisha,Baleshwar,2012 - 2013,63.0,3581.0,56.84,1002.6800000000001,429.71999999999997,143.24,15.915200000000002,6.8208,2.2736
Odisha,Bargarh,2012 - 2013,763.0,62449.0,81.85,17485.72,7493.88,2497.96,22.918,9.822,3.274
Odisha,Bhadrak,2012 - 2013,14.0,823.0,58.8,230.44000000000003,98.75999999999999,32.92,16.464000000000002,7.055999999999999,2.352
Odisha,Boudh,2012 - 2013,26.0,1610.0,61.93,450.80000000000007,193.2,64.4,17.340400000000002,7.4315999999999995,2.4772
Odisha,Cuttack,2012 - 2013,1957.0,121160.0,61.91,33924.8,14539.199999999999,4846.400000000001,17.3348,7.429199999999999,2.4764
Odisha,Deogarh,2012 - 2013,12.0,556.0,46.32,155.68,66.72,22.240000000000002,12.969600000000002,5.5584,1.8528
Odisha,Dhenkanal,2012 - 2013,176.0,13216.0,75.09,3700.4800000000005,1585.9199999999998,528.64,21.0252,9.0108,3.0036
Odisha,Gajapati,2012 - 2013,55.0,3133.0,56.96,877.2400000000001,375.96,125.32000000000001,15.948800000000002,6.8351999999999995,2.2784
Odisha,Ganjam,2012 - 2013,1441.0,102256.0,70.96,28631.680000000004,12270.72,4090.2400000000002,19.8688,8.515199999999998,2.8383999999999996
Odisha,Jagatsinghapur,2012 - 2013,322.0,24730.0,76.8,6924.400000000001,2967.6,989.2,21.504,9.216,3.072
Odisha,Jajapur,2012 - 2013,805.0,35823.0,44.5,10030.44,4298.76,1432.92,12.46,5.34,1.78
Odisha,Jharsuguda,2012 - 2013,26.0,2368.0,91.08,663.0400000000001,284.15999999999997,94.72,25.5024,10.929599999999999,3.6432
Odisha,Kalahandi,2012 - 2013,372.0,20620.0,55.43,5773.6,2474.4,824.8000000000001,15.520400000000002,6.651599999999999,2.2172
Odisha,Kandhamal,2012 - 2013,2.0,70.0,34.8,19.6,8.4,2.8000000000000003,9.744,4.175999999999999,1.392
Odisha,Kendrapara,2012 - 2013,103.0,5347.0,51.91,1497.16,641.64,213.88,14.5348,6.2292,2.0764
Odisha,Kendujhar,2012 - 2013,9.0,647.0,71.83,181.16000000000003,77.64,25.88,20.1124,8.6196,2.8732
Odisha,Khordha,2012 - 2013,546.0,33188.0,60.78,9292.640000000001,3982.56,1327.52,17.018400000000003,7.2936,2.4312
Odisha,Koraput,2012 - 2013,2218.0,184456.0,83.16,51647.68000000001,22134.719999999998,7378.24,23.2848,9.979199999999999,3.3264
Odisha,Mayurbhanj,2012 - 2013,28.0,1781.0,63.6,498.68000000000006,213.72,71.24,17.808000000000003,7.632,2.544
Odisha,Nabarangpur,2012 - 2013,3361.0,171892.0,51.14,48129.76,20627.04,6875.68,14.319200000000002,6.1368,2.0456
Odisha,Nayagarh,2012 - 2013,1241.0,84836.0,68.36,23754.08,10180.32,3393.44,19.140800000000002,8.203199999999999,2.7344
Odisha,Puri,2012 - 2013,164.0,13101.0,79.89,3668.28,1572.12,524.04,22.369200000000003,9.5868,3.1956
Odisha,Rayagada,2012 - 2013,19.0,1300.0,68.4,364.00000000000006,156.0,52.0,19.152000000000005,8.208,2.736
Odisha,Sambalpur,2012 - 2013,11.0,1223.0,111.2,342.44000000000005,146.76,48.92,31.136000000000003,13.344,4.448
Odisha,Sonepur,2012 - 2013,52.0,4052.0,77.93,1134.5600000000002,486.24,162.08,21.820400000000003,9.351600000000001,3.1172000000000004
Odisha,Sundargarh,2012 - 2013,21.0,2105.0,100.25,589.4000000000001,252.6,84.2,28.070000000000004,12.03,4.01
Puducherry,Pondicherry,2012 - 2013,2027.0,304516.0,150.23,85264.48000000001,36541.92,12180.64,42.0644,18.0276,6.0092
Punjab,Amritsar,2012 - 2013,2000.0,141000.0,70.5,39480.00000000001,16920.0,5640.0,19.740000000000002,8.459999999999999,2.82
Punjab,Fatehgarh sahib,2012 - 2013,3000.0,258000.0,86.0,72240.0,30960.0,10320.0,24.080000000000002,10.32,3.44
Punjab,Fazilka,2012 - 2013,1000.0,82000.0,82.0,22960.000000000004,9840.0,3280.0,22.96,9.84,3.2800000000000002
Punjab,Firozepur,2012 - 2013,1000.0,67000.0,67.0,18760.0,8040.0,2680.0,18.76,8.04,2.68
Punjab,Gurdaspur,2012 - 2013,22000.0,1594000.0,72.45,446320.00000000006,191280.0,63760.0,20.286,8.694,2.898
Punjab,Hoshiarpur,2012 - 2013,19000.0,1321000.0,69.53,369880.00000000006,158520.0,52840.0,19.468400000000003,8.3436,2.7812
Punjab,Jalandhar,2012 - 2013,10000.0,651000.0,65.1,182280.00000000003,78120.0,26040.0,18.228,7.811999999999999,2.6039999999999996
Punjab,Kapurthala,2012 - 2013,4000.0,258000.0,64.5,72240.0,30960.0,10320.0,18.060000000000002,7.739999999999999,2.58
Punjab,Ludhiana,2012 - 2013,2000.0,136000.0,68.0,38080.0,16320.0,5440.0,19.040000000000003,8.16,2.72
Punjab,Nawanshahr,2012 - 2013,5000.0,327000.0,65.4,91560.00000000001,39240.0,13080.0,18.312000000000005,7.848000000000001,2.616
Punjab,Pathankot,2012 - 2013,4000.0,297000.0,74.25,83160.00000000001,35640.0,11880.0,20.790000000000003,8.91,2.97
Punjab,Patiala,2012 - 2013,2000.0,184000.0,92.0,51520.00000000001,22080.0,7360.0,25.76,11.04,3.68
Punjab,Rupnagar,2012 - 2013,3000.0,227000.0,75.67,63560.00000000001,27240.0,9080.0,21.187600000000003,9.0804,3.0268
Punjab,S.a.s nagar,2012 - 2013,1000.0,57000.0,57.0,15960.000000000002,6840.0,2280.0,15.96,6.84,2.2800000000000002
Punjab,Sangrur,2012 - 2013,2000.0,161000.0,80.5,45080.00000000001,19320.0,6440.0,22.540000000000003,9.66,3.22
Punjab,Tarn taran,2012 - 2013,1000.0,71000.0,71.0,19880.000000000004,8520.0,2840.0,19.880000000000003,8.52,2.84
Rajasthan,Ajmer,2012 - 2013,29.0,2120.0,73.1,593.6,254.39999999999998,84.8,20.468,8.771999999999998,2.924
Rajasthan,Alwar,2012 - 2013,56.0,3269.0,58.38,915.32,392.28,130.76,16.346400000000003,7.0056,2.3352
Rajasthan,Banswara,2012 - 2013,127.0,5980.0,47.09,1674.4,717.6,239.20000000000002,13.185200000000002,5.6508,1.8836000000000002
Rajasthan,Baran,2012 - 2013,46.0,3363.0,73.11,941.6400000000001,403.56,134.52,20.4708,8.7732,2.9244
Rajasthan,Bharatpur,2012 - 2013,231.0,23292.0,100.83,6521.76,2795.04,931.6800000000001,28.232400000000002,12.099599999999999,4.0332
Rajasthan,Bhilwara,2012 - 2013,49.0,4025.0,82.14,1127.0,483.0,161.0,22.999200000000002,9.8568,3.2856
Rajasthan,Bikaner,2012 - 2013,3.0,219.0,73.0,61.32000000000001,26.279999999999998,8.76,20.44,8.76,2.92
Rajasthan,Bundi,2012 - 2013,1261.0,74191.0,58.84,20773.480000000003,8902.92,2967.64,16.4752,7.0608,2.3536
Rajasthan,Chittorgarh,2012 - 2013,1037.0,91075.0,87.83,25501.000000000004,10929.0,3643.0,24.5924,10.5396,3.5132
Rajasthan,Dausa,2012 - 2013,4.0,292.0,73.0,81.76,35.04,11.68,20.44,8.76,2.92
Rajasthan,Dholpur,2012 - 2013,107.0,6642.0,62.07,1859.7600000000002,797.04,265.68,17.379600000000003,7.4483999999999995,2.4828
Rajasthan,Dungarpur,2012 - 2013,53.0,5484.0,103.47,1535.5200000000002,658.0799999999999,219.36,28.971600000000002,12.4164,4.1388
Rajasthan,Ganganagar,2012 - 2013,1889.0,139556.0,73.88,39075.68,16746.72,5582.24,20.6864,8.865599999999999,2.9552
Rajasthan,Hanumangarh,2012 - 2013,33.0,2412.0,73.09,675.36,289.44,96.48,20.465200000000003,8.7708,2.9236
Rajasthan,Jaipur,2012 - 2013,43.0,3143.0,73.09,880.0400000000001,377.15999999999997,125.72,20.465200000000003,8.7708,2.9236
Rajasthan,Jhalawar,2012 - 2013,15.0,1097.0,73.13,307.16,131.64,43.88,20.4764,8.775599999999999,2.9252
Rajasthan,Karauli,2012 - 2013,62.0,4781.0,77.11,1338.68,573.72,191.24,21.5908,9.2532,3.0844
Rajasthan,Kota,2012 - 2013,7.0,512.0,73.14,143.36,61.44,20.48,20.479200000000002,8.7768,2.9256
Rajasthan,Nagaur,2012 - 2013,1.0,73.0,73.0,20.44,8.76,2.92,20.44,8.76,2.92
Rajasthan,Pratapgarh,2012 - 2013,2.0,146.0,73.0,40.88,17.52,5.84,20.44,8.76,2.92
Rajasthan,Rajsamand,2012 - 2013,283.0,25703.0,90.82,7196.840000000001,3084.3599999999997,1028.1200000000001,25.4296,10.898399999999999,3.6327999999999996
Rajasthan,Sawai madhopur,2012 - 2013,67.0,4221.0,63.0,1181.88,506.52,168.84,17.64,7.56,2.52
Rajasthan,Sikar,2012 - 2013,17.0,1243.0,73.12,348.04,149.16,49.72,20.473600000000005,8.7744,2.9248000000000003
Rajasthan,Sirohi,2012 - 2013,1.0,73.0,73.0,20.44,8.76,2.92,20.44,8.76,2.92
Rajasthan,Tonk,2012 - 2013,78.0,7073.0,90.68,1980.4400000000003,848.76,282.92,25.390400000000003,10.8816,3.6272
Rajasthan,Udaipur,2012 - 2013,304.0,14364.0,47.25,4021.9200000000005,1723.6799999999998,574.5600000000001,13.23,5.67,1.8900000000000001
Tamil Nadu,Ariyalur,2012 - 2013,7804.0,707584.0,90.67,198123.52000000002,84910.08,28303.36,25.387600000000003,10.8804,3.6268000000000002
Tamil Nadu,Coimbatore,2012 - 2013,1404.0,147841.0,105.3,41395.48,17740.92,5913.64,29.484,12.636,4.212
Tamil Nadu,Cuddalore,2012 - 2013,30638.0,3445715.0,112.47,964800.2000000001,413485.8,137828.6,31.491600000000002,13.4964,4.4988
Tamil Nadu,Dharmapuri,2012 - 2013,16102.0,1299947.0,80.73,363985.16000000003,155993.63999999998,51997.880000000005,22.604400000000002,9.6876,3.2292
Tamil Nadu,Dindigul,2012 - 2013,5378.0,298234.0,55.45,83505.52,35788.08,11929.36,15.526000000000002,6.654,2.218
Tamil Nadu,Erode,2012 - 2013,31227.0,2832977.0,90.72,793233.56,339957.24,113319.08,25.401600000000002,10.8864,3.6288
Tamil Nadu,Kanchipuram,2012 - 2013,1781.0,173889.0,97.64,48688.920000000006,20866.68,6955.56,27.3392,11.7168,3.9056
Tamil Nadu,Kanniyakumari,2012 - 2013,1.0,98.0,98.0,27.44,11.76,3.92,27.44,11.76,3.92
Tamil Nadu,Karur,2012 - 2013,6576.0,621454.0,94.5,174007.12000000002,74574.48,24858.16,26.46,11.34,3.7800000000000002
Tamil Nadu,Krishnagiri,2012 - 2013,1135.0,105896.0,93.3,29650.88,12707.52,4235.84,26.124000000000002,11.196,3.7319999999999998
Tamil Nadu,Madurai,2012 - 2013,4944.0,494730.0,100.07,138524.40000000002,59367.6,19789.2,28.0196,12.008399999999998,4.0028
Tamil Nadu,Nagapattinam,2012 - 2013,3421.0,319635.0,93.43,89497.8,38356.2,12785.4,26.160400000000003,11.2116,3.7372000000000005
Tamil Nadu,Namakkal,2012 - 2013,20299.0,1607629.0,79.2,450136.12000000005,192915.47999999998,64305.16,22.176000000000002,9.504,3.168
Tamil Nadu,Perambalur,2012 - 2013,6500.0,567313.0,87.28,158847.64,68077.56,22692.52,24.4384,10.4736,3.4912
Tamil Nadu,Pudukkottai,2012 - 2013,9124.0,797048.0,87.36,223173.44000000003,95645.76,31881.920000000002,24.460800000000003,10.4832,3.4944
Tamil Nadu,Ramanathapuram,2012 - 2013,472.0,46084.0,97.64,12903.52,5530.08,1843.3600000000001,27.3392,11.7168,3.9056
Tamil Nadu,Salem,2012 - 2013,15485.0,1321473.0,85.34,370012.44000000006,158576.75999999998,52858.92,23.895200000000003,10.2408,3.4136
Tamil Nadu,Sivaganga,2012 - 2013,6091.0,548874.0,90.11,153684.72,65864.88,21954.96,25.230800000000002,10.8132,3.6044
Tamil Nadu,Thanjavur,2012 - 2013,11671.0,1288791.0,110.43,360861.48000000004,154654.91999999998,51551.64,30.920400000000004,13.2516,4.4172
Tamil Nadu,The nilgiris,2012 - 2013,4.0,391.0,97.75,109.48,46.92,15.64,27.37,11.73,3.91
Tamil Nadu,Theni,2012 - 2013,6408.0,806079.0,125.79,225702.12000000002,96729.48,32243.16,35.2212,15.0948,5.0316
Tamil Nadu,Thiruvallur,2012 - 2013,7669.0,746013.0,97.28,208883.64,89521.56,29840.52,27.238400000000002,11.6736,3.8912
Tamil Nadu,Thiruvarur,2012 - 2013,593.0,57898.0,97.64,16211.440000000002,6947.759999999999,2315.92,27.3392,11.7168,3.9056
Tamil Nadu,Thoothukudi,2012 - 2013,457.0,44619.0,97.63,12493.320000000002,5354.28,1784.76,27.3364,11.715599999999998,3.9052
Tamil Nadu,Tiruchirappalli,2012 - 2013,4899.0,345403.0,70.5,96712.84000000001,41448.36,13816.12,19.740000000000002,8.459999999999999,2.82
Tamil Nadu,Tirunelveli,2012 - 2013,3534.0,273601.0,77.42,76608.28000000001,32832.119999999995,10944.04,21.6776,9.2904,3.0968
Tamil Nadu,Tiruppur,2012 - 2013,5347.0,491342.0,91.89,137575.76,58961.04,19653.68,25.729200000000002,11.0268,3.6756
Tamil Nadu,Tiruvannamalai,2012 - 2013,43477.0,4376790.0,100.67,1225501.2000000002,525214.7999999999,175071.6,28.187600000000003,12.0804,4.0268
Tamil Nadu,Vellore,2012 - 2013,13182.0,1244329.0,94.4,348412.12000000005,149319.47999999998,49773.16,26.432000000000006,11.328,3.7760000000000002
Tamil Nadu,Villupuram,2012 - 2013,79437.0,8704838.0,109.58,2437354.64,1044580.5599999999,348193.52,30.6824,13.1496,4.3832
Tamil Nadu,Virudhunagar,2012 - 2013,3319.0,297582.0,89.66,83322.96,35709.84,11903.28,25.1048,10.7592,3.5864
Telangana,Karimnagar,2012 - 2013,2000.0,159000.0,79.5,44520.00000000001,19080.0,6360.0,22.26,9.54,3.18
Telangana,Khammam,2012 - 2013,5000.0,502000.0,100.4,140560.0,60240.0,20080.0,28.112000000000005,12.048,4.016
Telangana,Mahbubnagar,2012 - 2013,2000.0,261000.0,130.5,73080.0,31320.0,10440.0,36.540000000000006,15.66,5.22
Telangana,Medak,2012 - 2013,21000.0,1906000.0,90.76,533680.0,228720.0,76240.0,25.412800000000004,10.8912,3.6304000000000003
Telangana,Nalgonda,2012 - 2013,1000.0,80000.0,80.0,22400.000000000004,9600.0,3200.0,22.400000000000002,9.6,3.2
Telangana,Nizamabad,2012 - 2013,8000.0,577000.0,72.13,161560.00000000003,69240.0,23080.0,20.1964,8.6556,2.8851999999999998
Telangana,Rangareddi,2012 - 2013,1000.0,88000.0,88.0,24640.000000000004,10560.0,3520.0,24.64,10.559999999999999,3.52
Tripura,Dhalai,2012 - 2013,141.0,7030.0,49.86,1968.4,843.6,281.2,13.9608,5.9832,1.9944
Tripura,Gomati,2012 - 2013,45.0,2214.0,49.2,619.9200000000001,265.68,88.56,13.776000000000002,5.904,1.9680000000000002
Tripura,Khowai,2012 - 2013,35.0,1881.0,53.74,526.6800000000001,225.72,75.24,15.047200000000002,6.4488,2.1496
Tripura,North tripura,2012 - 2013,164.0,8277.0,50.47,2317.5600000000004,993.24,331.08,14.1316,6.0564,2.0188
Tripura,Sepahijala,2012 - 2013,56.0,3005.0,53.66,841.4000000000001,360.59999999999997,120.2,15.0248,6.4392,2.1464
Tripura,South tripura,2012 - 2013,310.0,15037.0,48.51,4210.360000000001,1804.4399999999998,601.48,13.5828,5.821199999999999,1.9404
Tripura,Unakoti,2012 - 2013,100.0,5489.0,54.89,1536.92,658.68,219.56,15.369200000000001,6.5868,2.1956
Tripura,West tripura,2012 - 2013,49.0,2504.0,51.1,701.1200000000001,300.47999999999996,100.16,14.308000000000002,6.132,2.044
Uttar Pradesh,Agra,2012 - 2013,297.0,13470.0,45.35,3771.6000000000004,1616.3999999999999,538.8,12.698000000000002,5.442,1.814
Uttar Pradesh,Aligarh,2012 - 2013,10593.0,652190.0,61.57,182613.2,78262.8,26087.600000000002,17.239600000000003,7.3884,2.4628
Uttar Pradesh,Allahabad,2012 - 2013,1019.0,62298.0,61.14,17443.440000000002,7475.759999999999,2491.92,17.119200000000003,7.3368,2.4456
Uttar Pradesh,Ambedkar nagar,2012 - 2013,12563.0,782590.0,62.29,219125.2,93910.8,31303.600000000002,17.441200000000002,7.474799999999999,2.4916
Uttar Pradesh,Amethi,2012 - 2013,1506.0,93814.0,62.29,26267.920000000002,11257.68,3752.56,17.441200000000002,7.474799999999999,2.4916
Uttar Pradesh,Amroha,2012 - 2013,80944.0,5200490.0,64.25,1456137.2000000002,624058.7999999999,208019.6,17.990000000000002,7.71,2.57
Uttar Pradesh,Auraiya,2012 - 2013,684.0,41522.0,60.7,11626.160000000002,4982.639999999999,1660.88,16.996000000000002,7.284,2.4280000000000004
Uttar Pradesh,Azamgarh,2012 - 2013,19099.0,1109652.0,58.1,310702.56000000006,133158.24,44386.08,16.268,6.9719999999999995,2.3240000000000003
Uttar Pradesh,Baghpat,2012 - 2013,73561.0,5404085.0,73.46,1513143.8,648490.2,216163.4,20.5688,8.815199999999999,2.9383999999999997
Uttar Pradesh,Bahraich,2012 - 2013,24326.0,1312047.0,53.94,367373.16000000003,157445.63999999998,52481.880000000005,15.103200000000001,6.472799999999999,2.1576
Uttar Pradesh,Ballia,2012 - 2013,5870.0,281924.0,48.03,78938.72,33830.88,11276.960000000001,13.448400000000001,5.7636,1.9212
Uttar Pradesh,Balrampur,2012 - 2013,52493.0,2647747.0,50.44,741369.16,317729.64,105909.88,14.1232,6.0527999999999995,2.0176
Uttar Pradesh,Banda,2012 - 2013,481.0,17871.0,37.15,5003.88,2144.52,714.84,10.402000000000001,4.457999999999999,1.486
Uttar Pradesh,Barabanki,2012 - 2013,9746.0,587801.0,60.31,164584.28000000003,70536.12,23512.04,16.8868,7.2372,2.4124000000000003
Uttar Pradesh,Bareilly,2012 - 2013,96523.0,6046973.0,62.65,1693152.4400000002,725636.76,241878.92,17.542,7.518,2.506
Uttar Pradesh,Basti,2012 - 2013,38841.0,2343821.0,60.34,656269.88,281258.52,93752.84,16.895200000000003,7.2408,2.4136
Uttar Pradesh,Bijnor,2012 - 2013,215538.0,12602938.0,58.47,3528822.64,1512352.56,504117.52,16.3716,7.0164,2.3388
Uttar Pradesh,Budaun,2012 - 2013,32069.0,1860515.0,58.02,520944.20000000007,223261.8,74420.6,16.245600000000003,6.9624,2.3208
Uttar Pradesh,Bulandshahr,2012 - 2013,54231.0,3306139.0,60.96,925718.92,396736.68,132245.56,17.068800000000003,7.3152,2.4384
Uttar Pradesh,Chandauli,2012 - 2013,655.0,33761.0,51.54,9453.080000000002,4051.3199999999997,1350.44,14.4312,6.1848,2.0616
Uttar Pradesh,Chitrakoot,2012 - 2013,217.0,8062.0,37.15,2257.36,967.4399999999999,322.48,10.402000000000001,4.457999999999999,1.486
Uttar Pradesh,Deoria,2012 - 2013,9315.0,552193.0,59.28,154614.04,66263.16,22087.72,16.5984,7.1136,2.3712
Uttar Pradesh,Etah,2012 - 2013,289.0,17455.0,60.4,4887.400000000001,2094.6,698.2,16.912000000000003,7.247999999999999,2.416
Uttar Pradesh,Etawah,2012 - 2013,374.0,22703.0,60.7,6356.840000000001,2724.3599999999997,908.12,16.996000000000002,7.284,2.4280000000000004
Uttar Pradesh,Faizabad,2012 - 2013,21013.0,1342899.0,63.91,376011.72000000003,161147.88,53715.96,17.8948,7.669199999999999,2.5564
Uttar Pradesh,Farrukhabad,2012 - 2013,8086.0,507219.0,62.73,142021.32,60866.28,20288.760000000002,17.5644,7.5276,2.5092
Uttar Pradesh,Fatehpur,2012 - 2013,6676.0,408151.0,61.14,114282.28000000001,48978.119999999995,16326.04,17.119200000000003,7.3368,2.4456
Uttar Pradesh,Firozabad,2012 - 2013,141.0,6395.0,45.35,1790.6000000000001,767.4,255.8,12.698000000000002,5.442,1.814
Uttar Pradesh,Gautam buddha nagar,2012 - 2013,1940.0,130355.0,67.19,36499.4,15642.599999999999,5214.2,18.813200000000002,8.0628,2.6875999999999998
Uttar Pradesh,Ghaziabad,2012 - 2013,21381.0,1373430.0,64.24,384560.4,164811.6,54937.200000000004,17.9872,7.708799999999999,2.5696
Uttar Pradesh,Ghazipur,2012 - 2013,7631.0,351972.0,46.12,98552.16,42236.64,14078.880000000001,12.9136,5.5344,1.8448
Uttar Pradesh,Gonda,2012 - 2013,73651.0,4370745.0,59.34,1223808.6,524489.4,174829.80000000002,16.6152,7.1208,2.3736
Uttar Pradesh,Gorakhpur,2012 - 2013,2714.0,175737.0,64.75,49206.36000000001,21088.44,7029.4800000000005,18.130000000000003,7.77,2.59
Uttar Pradesh,Hamirpur,2012 - 2013,3426.0,127290.0,37.15,35641.200000000004,15274.8,5091.6,10.402000000000001,4.457999999999999,1.486
Uttar Pradesh,Hapur,2012 - 2013,37894.0,2368375.0,62.5,663145.0000000001,284205.0,94735.0,17.5,7.5,2.5
Uttar Pradesh,Hardoi,2012 - 2013,35834.0,2210098.0,61.68,618827.4400000001,265211.76,88403.92,17.270400000000002,7.401599999999999,2.4672
Uttar Pradesh,Hathras,2012 - 2013,530.0,32012.0,60.4,8963.36,3841.44,1280.48,16.912000000000003,7.247999999999999,2.416
Uttar Pradesh,Jalaun,2012 - 2013,1752.0,65094.0,37.15,18226.320000000003,7811.28,2603.76,10.402000000000001,4.457999999999999,1.486
Uttar Pradesh,Jaunpur,2012 - 2013,9578.0,535027.0,55.86,149807.56000000003,64203.24,21401.08,15.6408,6.7032,2.2344
Uttar Pradesh,Jhansi,2012 - 2013,228.0,8471.0,37.15,2371.88,1016.52,338.84000000000003,10.402000000000001,4.457999999999999,1.486
Uttar Pradesh,Kannauj,2012 - 2013,215.0,13051.0,60.7,3654.28,1566.12,522.04,16.996000000000002,7.284,2.4280000000000004
Uttar Pradesh,Kanpur dehat,2012 - 2013,2575.0,156314.0,60.7,43767.920000000006,18757.68,6252.56,16.996000000000002,7.284,2.4280000000000004
Uttar Pradesh,Kanpur nagar,2012 - 2013,3031.0,167626.0,55.3,46935.280000000006,20115.12,6705.04,15.484,6.635999999999999,2.2119999999999997
Uttar Pradesh,Kasganj,2012 - 2013,7013.0,411102.0,58.62,115108.56000000001,49332.24,16444.08,16.413600000000002,7.0344,2.3447999999999998
Uttar Pradesh,Kaushambi,2012 - 2013,1787.0,109252.0,61.14,30590.56,13110.24,4370.08,17.119200000000003,7.3368,2.4456
